"experiment","site","year","plot","treatment name","information","value","date","time","co2_ppm","n2o_ppm","ch4_ppm","nh3_ppm","temp_celsius","...12"
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:05:04,438.4,0.411,1.88,0.01,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:05:25,437,0.39,1.89,0.01,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:05:46,434.9,0.394,1.88,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:06:07,433.1,0.384,1.89,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:06:28,433.4,0.388,1.87,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:06:49,435.1,0.405,1.86,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:07:10,433.5,0.395,1.95,0.01,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:07:32,433.2,0.392,2.03,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:07:53,434.3,0.38,1.89,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:08:14,435.8,0.397,1.92,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:08:35,434.8,0.407,1.97,0.03,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:08:56,434.9,0.382,1.87,0.02,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:09:17,436.6,0.4,1.9,0.06,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:09:38,435.8,0.393,1.81,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:09:59,437.7,0.405,1.89,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:10:20,438.1,0.404,1.81,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:10:41,437.7,0.423,1.86,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:11:02,438.3,0.411,1.86,0,24,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:46:23,436.7,0.297,2.01,0.03,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:46:44,440.7,0.364,1.75,0.01,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:47:05,437.3,0.372,2.13,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:47:27,427.2,0.413,1.77,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:47:48,434.5,0.357,2.08,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:48:09,430.2,0.313,1.93,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:48:30,430.4,0.369,1.91,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:48:51,434.7,0.312,2.06,0.06,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:49:12,441.9,0.342,2.24,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:49:33,437.7,0.323,1.72,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:49:54,432.5,0.272,2.07,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:50:15,432.4,0.313,1.76,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:50:36,436.1,0.297,1.58,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:50:57,437.1,0.37,1.78,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:51:18,432.5,0.327,1.88,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:51:39,434.2,0.332,1.55,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:52:00,438.5,0.32,1.82,0,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 14:52:21,442.7,0.315,1.86,0.02,31,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:47:58,461,0.399,2.01,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:48:19,440.9,0.395,2.12,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:48:40,431.9,0.418,2.06,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:49:01,427.1,0.398,2,0.03,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:49:22,427.5,0.405,1.94,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:49:43,430.8,0.452,1.96,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:50:04,430,0.406,2.01,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:50:25,434.9,0.418,2.15,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:50:45,435.6,0.434,1.96,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:51:06,437,0.386,1.94,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:51:27,440.1,0.394,2.07,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:51:48,442.7,0.415,1.95,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:52:09,446.4,0.406,2.02,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:52:30,450.5,0.393,2.14,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:52:51,452.3,0.424,2.13,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:53:12,450.8,0.4,2.15,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:53:33,455.1,0.396,1.97,0,25,NA
"orei_manure","rosemount","2020","104","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 15:53:54,459.3,0.421,1.94,0,25,NA
"orei_manure","rosemount","2020","111","fertCommercial_cutFall","N fertilizer rate","70 kg N ha",NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2020","112","fertControl_cutFall","N fertilizer rate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2020","114","fertManure_cutFall","N fertilizer rate","88 kg N ha",NA,NA,NA,NA,NA,NA,NA,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:33:34,437.1,0.409,1.91,0,24,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:33:55,434.2,0.395,1.91,0,24,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:34:16,434.9,0.41,1.92,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:34:37,433.5,0.421,1.89,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:34:58,436.3,0.397,1.84,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:35:19,434.8,0.411,1.86,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:35:40,432.7,0.405,1.93,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:36:01,437.8,0.397,1.9,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:36:22,434.9,0.412,1.89,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:36:43,436.9,0.415,1.91,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:37:04,434.7,0.394,1.84,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:37:25,436.7,0.422,1.79,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:37:46,437.1,0.393,1.92,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:38:07,434.1,0.393,1.92,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:38:28,436.8,0.417,2.01,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:38:49,437.7,0.424,1.87,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:39:10,437.3,0.418,1.82,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:39:31,436.9,0.387,1.88,0,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-02,1899-12-31 14:39:52,438.1,0.41,1.85,0.03,25,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:17:31,441.6,0.396,1.92,0.09,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:17:52,441.3,0.36,1.79,0.19,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:18:13,431.4,0.269,2.04,0,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:18:35,436.6,0.38,2.02,0,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:18:56,430,0.279,1.74,0.07,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:19:17,435.1,0.359,1.65,0.13,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:19:38,428.5,0.271,2.23,0.09,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:19:59,435.4,0.346,1.58,0.12,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:20:20,427.6,0.258,2.27,0.01,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:20:41,424.2,0.317,1.62,0.15,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:21:02,439.2,0.395,1.81,0.08,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:21:23,442.1,0.408,2.13,0,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:21:44,441.5,0.36,2.13,0.08,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-05,1899-12-31 15:22:05,443.9,0.326,2.22,0,31,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:29:18,532.5,0.379,2.44,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:29:39,498,0.399,2.27,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:30:00,487.9,0.381,2.23,0,29,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:30:21,478.6,0.395,2.3,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:30:42,479.8,0.376,2.17,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:31:03,484.7,0.382,2.24,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:31:24,488,0.384,2.19,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:31:45,491.4,0.398,2.2,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:32:06,496.7,0.384,2.18,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:32:27,502.4,0.403,2.2,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:32:48,508.9,0.407,2.31,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:33:09,513.9,0.4,2.05,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:33:30,517.3,0.393,2.1,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:33:51,522.7,0.379,2.13,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:34:12,530,0.381,2.15,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:34:33,531.9,0.378,2.16,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:34:55,540.1,0.352,2.21,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:35:15,544.9,0.406,2.21,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:35:36,548.7,0.386,2.21,0,28,NA
"orei_manure","rosemount","2020","201","fertManure_cutNone","N fertilizer rate","88 kg N ha",2020-11-19,1899-12-31 14:35:57,557.5,0.391,2.26,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:41:33,441.2,0.431,1.8,0.05,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:41:54,433.9,0.4,1.82,0.06,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:42:15,432.6,0.406,1.92,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:42:36,431.5,0.419,1.88,0.01,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:42:57,431.3,0.416,1.76,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:43:18,428.8,0.408,1.84,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:43:39,431.1,0.419,1.93,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:44:00,432.3,0.414,1.95,0.03,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:44:21,430.1,0.411,1.82,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:44:42,432.1,0.402,1.87,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:45:04,435.1,0.415,1.94,0.11,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:45:25,434.5,0.421,1.7,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:45:46,433.9,0.405,1.86,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:46:07,432.7,0.381,1.88,0.08,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:46:28,433.4,0.401,1.86,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:46:49,434.2,0.417,1.86,0,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-02,1899-12-31 14:47:10,438.4,0.424,1.94,0.05,25,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:23:52,446.3,0.392,2.25,0.09,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:24:13,438.3,0.386,2.08,0.03,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:24:34,433.2,0.351,2.24,0.07,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:24:55,421.2,0.274,2.01,0,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:25:16,435.1,0.299,1.94,0,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:25:37,429.8,0.285,1.99,0.06,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:25:58,435.9,0.346,1.79,0,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:26:19,434.3,0.291,1.87,0,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:26:40,436.8,0.37,1.72,0.1,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:27:01,445.2,0.357,1.97,0.03,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:27:23,445.6,0.427,2.26,0.1,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:27:44,447,0.296,2.24,0.11,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-05,1899-12-31 15:28:05,439.2,0.357,2.03,0,31,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:37:13,553.2,0.395,2.16,0.01,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:37:34,518.1,0.383,2.11,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:37:55,492.6,0.391,2.18,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:38:16,481.4,0.386,2.11,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:38:37,482,0.402,2.08,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:38:58,484.3,0.394,2.15,0,28,NA
"orei_manure","rosemount","2020","202","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2020-11-19,1899-12-31 14:39:19,484.1,0.385,2.11,0,28,NA
