"experiment","site","plot","date","ch4.e.gmd"
"ncas","i02","506","2024-11-04",0.000626219515680301
"ncas","i02","507","2024-10-16",5.58738273153045e-05
"ncas","i02","508","2023-09-26",-0.00577725064736371
"ncas","i02","508","2023-10-18",0.00721835126686454
"ncas","i02","508","2024-03-13",-0.00109459418867887
"ncas","i02","508","2024-03-19",0.0012959500681541
"ncas","i02","508","2024-04-04",-0.000663751992670326
"ncas","i02","508","2024-04-09",0.00119997940277708
"ncas","i02","508","2024-04-15",0.000283625112053091
"ncas","i02","508","2024-04-22",-0.000454574662781315
"ncas","i02","508","2024-04-25",0.0021344383492202
"ncas","i02","508","2024-05-01",0.000653046618229864
"ncas","i02","508","2024-05-03",0.0012573539890082
"ncas","i02","508","2024-05-06",0.000560019738116495
"ncas","i02","508","2024-05-09",0.000135079536539274
"ncas","i02","508","2024-05-22",0.0086347733218454
"ncas","i02","508","2024-05-23",0.00684431470659042
"ncas","i02","508","2024-05-30",0.00332791127890157
"ncas","i02","508","2024-05-31",0.00129580742722333
"ncas","i02","508","2024-06-04",0.00204355922707515
"ncas","i02","508","2024-06-06",-0.00340569840101277
"ncas","i02","508","2024-06-11",0.000302679078811693
"ncas","i02","508","2024-06-13",0.00576455278351118
"ncas","i02","508","2024-06-25",-0.00231694627576915
"ncas","i02","508","2024-06-26",-0.000211482095705767
"ncas","i02","508","2024-07-01",-0.00383029635900556
"ncas","i02","508","2024-07-03",0.000787087976128137
"ncas","i02","508","2024-07-09",4.65042681941715e-05
"ncas","i02","508","2024-07-11",0.000117084530960476
"ncas","i10","508","2024-07-17",0.00130744633111268
"ncas","i02","508","2024-07-19",0.00203279603728771
"ncas","i02","508","2024-07-25",-0.000291059774893676
"ncas","i10","508","2024-07-30",-0.00193913188030574
"ncas","i02","508","2024-08-08",0.000643859502037492
"ncas","i02","508","2024-08-14",0.00118187908593184
"ncas","i02","508","2024-08-20",-0.000157685241692259
"ncas","i02","508","2024-08-30",-0.000349531761543812
"ncas","i02","508","2024-09-12",0.000395787094846424
"ncas","i02","508","2024-09-24",-0.000979019242824154
"ncas","i02","508","2024-10-08",0.00478267227033358
"ncas","i02","508","2024-10-16",0.00101429921553852
"ncas","i02","508","2024-11-04",0.00048509962482278
"ncas","i02","509","2023-04-13",0.00508549981017509
"ncas","i02","509","2023-04-26",0.00161608662534524
"ncas","i02","509","2023-05-10",0.00249373431588127
"ncas","i02","509","2023-05-23",0.00211944473427269
"ncas","i02","509","2023-06-06",-0.0057476500332334
"ncas","i02","509","2023-07-05",0.00240823885992469
"ncas","i02","509","2023-07-20",-0.000545504381599109
"ncas","i02","509","2023-08-02",0.00199957734695392
"ncas","i02","509","2023-08-17",0.00117273136625023
"ncas","i02","509","2023-09-14",0.000605797551276712
"ncas","i02","509","2023-09-26",-0.00310349248637774
"ncas","i02","509","2023-10-18",0.00140056060650807
"ncas","i02","509","2024-03-13",-0.00276027139303717
"ncas","i02","509","2024-03-19",0.000299354130085007
"ncas","i02","509","2024-04-04",-0.000928297609093016
"ncas","i02","509","2024-04-09",0.00532688814573388
"ncas","i02","509","2024-04-15",-0.000950363927546272
"ncas","i02","509","2024-04-22",0.000968661267906625
"ncas","i02","509","2024-04-25",-0.000248477325273728
"ncas","i02","509","2024-05-01",-0.000730382943944664
"ncas","i02","509","2024-05-03",-0.000757322895388857
"ncas","i02","509","2024-05-06",-0.00228873863066132
"ncas","i02","509","2024-05-09",0.00358737483561986
"ncas","i02","509","2024-05-22",0.00197126337941841
"ncas","i02","509","2024-05-23",0.00104957918825292
"ncas","i02","509","2024-05-30",-0.000423359672572605
"ncas","i02","509","2024-05-31",-0.000998527694690732
"ncas","i02","509","2024-06-04",0.000988815938283349
"ncas","i02","509","2024-06-06",0.00104897054543765
"ncas","i02","509","2024-06-11",-0.00121783946646346
"ncas","i02","509","2024-06-13",0.00345182460307777
"ncas","i02","509","2024-06-25",0.000588642482884818
"ncas","i02","509","2024-06-26",-0.000386566327393129
"ncas","i02","509","2024-07-01",0.000629768951648314
"ncas","i02","509","2024-07-03",0.00260405011578156
"ncas","i02","509","2024-07-09",0.00093781222690653
"ncas","i02","509","2024-07-11",0.00159641876532587
"ncas","i10","509","2024-07-17",0.000849429980908207
"ncas","i02","509","2024-07-19",0.000383968388296871
"ncas","i02","509","2024-07-25",0.0041570523063913
"ncas","i10","509","2024-07-30",-0.00258087327102167
"ncas","i02","509","2024-08-08",-0.000705599454287685
"ncas","i02","509","2024-08-14",-0.000885268198869096
"ncas","i02","509","2024-08-20",0.000650035531081078
"ncas","i02","509","2024-09-12",0.00174635864936199
"ncas","i02","509","2024-10-08",-0.000709827760910378
"ncas","i02","509","2024-11-04",0.00264042835629269
"ncas","i02","601","2023-09-26",0.00948676099265772
"ncas","i02","601","2023-10-18",-0.0106277834258567
"ncas","i02","602","2023-09-26",0.00188862803467585
"ncas","i02","602","2023-10-18",-0.00328456645106447
"ncas","i02","602","2024-05-01",8.32827457611473e-06
"ncas","i02","602","2024-05-22",0.000143086914140637
"ncas","i02","602","2024-06-06",-0.000451449126623462
"ncas","i02","602","2024-07-03",0.000971032732780897
"ncas","i10","602","2024-07-17",0.00505603301161207
"ncas","i10","602","2024-07-30",0.000345600722318982
"ncas","i02","602","2024-08-14",0.00080261937925222
"ncas","i02","602","2024-08-20",-0.000582119549787331
"ncas","i02","602","2024-08-30",-0.000938813857298409
"ncas","i02","602","2024-09-24",-0.00272676229129059
"ncas","i02","602","2024-10-08",0.000165153965674383
"ncas","i02","602","2024-11-04",0.00237765043344863
"ncas","i02","603","2023-04-13",1.65705807348549e-05
"ncas","i02","603","2023-04-26",0.00652327167225174
"ncas","i02","603","2023-05-10",-0.00225266009883192
"ncas","i02","603","2023-05-23",0.00258818764261246
"ncas","i02","603","2023-06-06",-0.000848982620665323
"ncas","i02","603","2023-07-05",-0.00287408357437175
"ncas","i02","603","2023-07-20",-0.000155858394742611
"ncas","i02","603","2023-08-02",-0.000378623469547991
"ncas","i02","603","2023-08-17",0.00380328446409525
"ncas","i02","603","2023-09-14",0.00251472331210509
"ncas","i02","603","2023-09-26",0.0014208169446987
"ncas","i02","603","2024-05-01",0.00287760194820712
"ncas","i02","603","2024-05-22",0.000505509100447255
"ncas","i02","603","2024-06-06",0.000143164500206162
"ncas","i02","603","2024-07-03",-8.41908439775122e-05
"ncas","i10","603","2024-07-17",0.00314340411769225
"ncas","i10","603","2024-07-30",0.000259506396911233
"ncas","i02","603","2024-08-08",0.00113928302572929
"ncas","i02","603","2024-08-14",-0.00236084283364829
"ncas","i02","603","2024-08-20",0.00110025022476102
"ncas","i02","603","2024-08-30",-0.00202908136378823
"ncas","i02","603","2024-09-24",-0.000449819652108395
"ncas","i02","603","2024-10-08",-0.0011100672312296
"ncas","i02","603","2024-10-16",-0.00302754113545615
"ncas","i02","603","2024-11-04",0.00191683438993589
"ncas","i02","604","2023-09-26",0.00778741165553684
"ncas","i02","604","2023-10-18",0.00461343684729641
"ncas","i02","604","2024-03-13",0.00207646010310863
"ncas","i02","604","2024-03-19",-0.0005402543975974
"ncas","i02","604","2024-04-04",-0.00270733029695466
"ncas","i02","604","2024-04-09",0.00210492082188383
"ncas","i02","604","2024-04-15",0.000700123611302318
"ncas","i02","604","2024-04-22",0.0017405234544308
"ncas","i02","604","2024-04-25",0.00295295877217046
"ncas","i02","604","2024-05-01",0.00222032839867389
"ncas","i02","604","2024-05-03",-0.000172564891844127
"ncas","i02","604","2024-05-06",0.00278694278185658
"ncas","i02","604","2024-05-09",0.000234216733166053
"ncas","i02","604","2024-05-22",0.0016813081577894
"ncas","i02","604","2024-05-23",0.00370427549324796
"ncas","i02","604","2024-05-30",0.00147336557240443
"ncas","i02","604","2024-05-31",5.4606047465874e-05
"ncas","i02","604","2024-06-04",0.000899639304216785
"ncas","i02","604","2024-06-06",-0.0028819965200782
"ncas","i02","604","2024-06-11",-0.00100092476885013
"ncas","i02","604","2024-06-13",0.000373052123328248
"ncas","i02","604","2024-06-25",-0.00179607133818682
"ncas","i02","604","2024-06-26",0.0026566131511432
"ncas","i02","604","2024-07-01",-6.82981645847412e-18
"ncas","i02","604","2024-07-03",0.00182413495284596
"ncas","i02","604","2024-07-09",0.000476279631644179
"ncas","i02","604","2024-07-11",-0.00183455858114796
"ncas","i10","604","2024-07-17",0.00129440081689635
"ncas","i02","604","2024-07-19",0.00230346372119947
"ncas","i02","604","2024-07-25",-0.00125865870782521
"ncas","i10","604","2024-07-30",0.000648588923862921
"ncas","i02","604","2024-08-08",-0.000226707650036965
"ncas","i02","604","2024-08-14",0.00058767085991838
"ncas","i02","604","2024-08-20",0.00254897802861422
"ncas","i02","604","2024-08-30",0.000529199590715756
"ncas","i02","604","2024-09-12",-0.000118192386241197
"ncas","i02","604","2024-09-24",-0.000705599454287687
"ncas","i02","604","2024-10-08",0.00327809077123454
"ncas","i02","604","2024-11-04",0.000533885694797284
"ncas","i02","605","2024-10-16",0.000153537000409934
"ncas","i02","606","2023-04-13",-0.00330521938211293
"ncas","i02","606","2023-04-26",-0.00128854749081518
"ncas","i02","606","2023-05-10",0.0020196262955044
"ncas","i02","606","2023-05-23",-0.00045218996380987
"ncas","i02","606","2023-06-06",0.00321340495793017
"ncas","i02","606","2023-07-05",0.00380621878768144
"ncas","i02","606","2023-07-20",0.00124686715794063
"ncas","i02","606","2023-08-02",-0.00493762490580725
"ncas","i02","606","2023-08-17",-0.000648103360581807
"ncas","i02","606","2023-09-14",-0.003285990692608
"ncas","i02","606","2023-09-26",-0.00728499800034116
"ncas","i02","607","2023-04-13",-0.00129546352441782
"ncas","i02","607","2023-04-26",-0.00145337145181859
"ncas","i02","607","2023-05-10",-0.000750610310388997
"ncas","i02","607","2023-05-23",-0.00128801981712853
"ncas","i02","607","2023-06-06",0.00109100876319802
"ncas","i02","607","2023-07-05",-0.00209730422994702
"ncas","i02","607","2023-07-20",0.00514332702650523
"ncas","i02","607","2023-08-02",-0.00373398309979257
"ncas","i02","607","2023-08-17",-0.00114538091129101
"ncas","i02","607","2023-09-14",0.00283026266497259
"ncas","i02","607","2023-09-26",-0.000753620482793934
"ncas","i02","607","2023-10-18",-0.00563309211271532
"ncas","i02","607","2024-03-13",0.00226279850225414
"ncas","i02","607","2024-03-19",-0.00247986831434769
"ncas","i02","607","2024-04-09",0.00125110414707476
"ncas","i02","607","2024-04-15",-0.00181697588059221
"ncas","i02","607","2024-04-22",-0.000935709843488758
"ncas","i02","607","2024-04-25",0.00141050149724665
"ncas","i02","607","2024-05-01",0.00198397714334559
"ncas","i02","607","2024-05-03",0.0161359020756101
"ncas","i02","607","2024-05-06",0.00154989207337117
"ncas","i02","607","2024-05-09",0.00132512994351732
"ncas","i02","607","2024-05-22",0.02717552034206
"ncas","i02","607","2024-05-23",0.0119365724700249
"ncas","i02","607","2024-05-30",0.00324575748972328
"ncas","i02","607","2024-05-31",-0.000472416706867367
"ncas","i02","607","2024-06-04",-0.000378925355368475
"ncas","i02","607","2024-06-06",0.000317519754429444
"ncas","i02","607","2024-06-11",0.00107401566672672
"ncas","i02","607","2024-06-13",-0.00157373779889137
"ncas","i02","607","2024-06-25",0.00330809456421969
"ncas","i02","607","2024-06-26",-0.000544542771912743
"ncas","i02","607","2024-07-01",0.000811439372430821
"ncas","i02","607","2024-07-03",0.00193475071804557
"ncas","i02","607","2024-07-09",-0.00094685947785421
"ncas","i02","607","2024-07-11",0.00318666146985452
"ncas","i10","607","2024-07-17",0.00532051313022777
"ncas","i02","607","2024-07-19",0.00155231879943288
"ncas","i02","607","2024-07-25",-0.000280424809388485
"ncas","i10","607","2024-07-30",-0.00600405874900796
"ncas","i02","607","2024-08-08",-0.000101880119859257
"ncas","i02","607","2024-08-14",0.000343979733965232
"ncas","i02","607","2024-08-20",-0.00147293886082551
"ncas","i02","607","2024-08-30",0.00248723807636404
"ncas","i02","607","2024-09-12",-0.000970417432489072
"ncas","i02","607","2024-09-24",0.00199066885882266
"ncas","i02","607","2024-10-08",0.000156079934090083
"ncas","i02","607","2024-10-16",-0.000255109810751354
"ncas","i02","607","2024-11-04",-0.000474848892820771
"ncas","i02","608","2024-10-16",0.000325339660310562
"ncas","i02","609","2024-10-16",0.0026551086009116
"ncas","i02","702","2023-09-26",-0.0026808059214779
"ncas","i02","702","2023-10-18",-0.000955676649146862
"ncas","i02","702","2024-03-13",0.00039734637781133
"ncas","i02","702","2024-04-04",-0.000543891156028068
"ncas","i02","702","2024-04-09",0.000174080774388757
"ncas","i02","702","2024-04-15",-0.00033430158710371
"ncas","i02","702","2024-04-25",0.00137838650927534
"ncas","i02","702","2024-05-01",0.00115230422082366
"ncas","i02","702","2024-05-03",0.00223673836175466
"ncas","i02","702","2024-05-06",-0.00135298109320671
"ncas","i02","702","2024-05-09",0.00406792704526657
"ncas","i02","702","2024-05-22",0.00169141464831236
"ncas","i02","702","2024-05-23",0.00192275851293391
"ncas","i02","702","2024-05-30",0.0003340352795049
"ncas","i02","702","2024-06-04",-0.000723484654991126
"ncas","i02","702","2024-06-06",-0.00251530836113428
"ncas","i02","702","2024-06-11",0.00122597905182483
"ncas","i02","702","2024-06-13",0.0002983645371968
"ncas","i02","702","2024-06-25",-0.0038727788229653
"ncas","i02","702","2024-06-26",-0.00159827752323015
"ncas","i02","702","2024-07-01",-0.000850073182306165
"ncas","i02","702","2024-07-03",0.000533697706221445
"ncas","i02","702","2024-07-09",0.00291941774211525
"ncas","i02","702","2024-07-11",-0.00206828840038074
"ncas","i10","702","2024-07-17",0.00238466072312705
"ncas","i02","702","2024-07-19",-0.000126588527315045
"ncas","i02","702","2024-07-25",-0.00104506492729592
"ncas","i10","702","2024-07-30",-0.00106876782112778
"ncas","i02","702","2024-08-08",0.000980582946794046
"ncas","i02","702","2024-08-14",0.00194225401887179
"ncas","i02","702","2024-08-20",-0.00120810934265668
"ncas","i02","702","2024-08-30",0.00271820973581039
"ncas","i02","702","2024-09-12",0.000415812090844243
"ncas","i02","702","2024-09-24",-0.000696779461109088
"ncas","i02","702","2024-10-08",0.000162222141898753
"ncas","i02","702","2024-10-16",0.00229607492464029
"ncas","i02","702","2024-11-04",0.00207269839697004
"ncas","i02","703","2024-10-16",-0.000573308462952514
"ncas","i02","704","2023-09-26",0.00265933172283392
"ncas","i02","704","2023-10-18",-0.00538587680076385
"ncas","i02","704","2024-05-01",-0.000986595786876871
"ncas","i02","704","2024-05-22",0.00293590989022223
"ncas","i02","704","2024-06-06",0.000164086777134329
"ncas","i02","704","2024-07-03",0.00541627762921958
"ncas","i10","704","2024-07-17",-0.000285509428208167
"ncas","i10","704","2024-07-30",0.000967189201912719
"ncas","i02","704","2024-08-08",0.00165815871757603
"ncas","i02","704","2024-08-14",0.00123479904500341
"ncas","i02","704","2024-08-20",-3.91528894477248e-05
"ncas","i02","704","2024-08-30",-5.36181820915555e-05
"ncas","i02","704","2024-09-24",0.000195750050886164
"ncas","i02","704","2024-10-08",-0.000749990851863403
"ncas","i02","704","2024-10-16",-0.00246146823795164
"ncas","i02","704","2024-11-04",0.000424977466266756
"ncas","i02","705","2023-09-26",-0.00100813103326025
"ncas","i02","705","2023-10-18",-0.00467847583476161
"ncas","i02","706","2023-04-13",0.00312435320594881
"ncas","i02","706","2023-04-26",-0.00209227979315087
"ncas","i02","706","2023-05-10",0.00188909790719248
"ncas","i02","706","2023-05-23",-0.00105449403653137
"ncas","i02","706","2023-06-06",-0.000307735096501192
"ncas","i02","706","2023-07-05",-0.00108749108219478
"ncas","i02","706","2023-07-20",-0.00319509709222297
"ncas","i02","706","2023-08-02",0.00382023616198592
"ncas","i02","706","2023-08-17",-0.00341357786548839
"ncas","i02","706","2023-09-14",-0.00415361148128177
"ncas","i02","706","2023-10-18",0.00367004111419452
"ncas","i02","706","2024-05-01",0.00111971242210276
"ncas","i02","706","2024-05-22",-0.00177359059605372
"ncas","i02","706","2024-06-06",0.000650201214382556
"ncas","i02","706","2024-07-03",0.00788587571922644
"ncas","i10","706","2024-07-17",0.000335456655308298
"ncas","i10","706","2024-07-30",0.00156850698344776
"ncas","i02","706","2024-08-08",-0.000540308051388325
"ncas","i02","706","2024-08-14",0.00130428723827304
"ncas","i02","706","2024-08-20",0.00146411886764692
"ncas","i02","706","2024-08-30",0.00115831340801049
"ncas","i02","706","2024-09-24",0.000670653306016296
"ncas","i02","706","2024-10-08",0.000559646097706269
"ncas","i02","706","2024-11-04",0.00224354623296338
"ncas","i02","707","2023-04-13",0.00114305605095684
"ncas","i02","707","2023-04-26",-0.00324731461708493
"ncas","i02","707","2023-05-10",0.00121239434664463
"ncas","i02","707","2023-05-23",0.000231540714726888
"ncas","i02","707","2023-06-06",-2.20655608658395e-17
"ncas","i02","707","2023-07-05",0.000776779344424752
"ncas","i02","707","2023-07-20",0.000857221171084156
"ncas","i02","707","2023-08-02",0.0024910849917657
"ncas","i02","707","2023-08-17",-0.000857221171084215
"ncas","i02","707","2023-09-14",0.0050423356114502
"ncas","i02","707","2023-09-26",0.00403252413304063
"ncas","i02","707","2023-10-18",-0.00995472632159008
"ncas","i02","708","2023-04-13",0.00152407473460921
"ncas","i02","708","2023-04-26",0.00074098725179276
"ncas","i02","708","2023-05-10",-0.000601347595935775
"ncas","i02","708","2023-05-23",-0.000381046415173346
"ncas","i02","708","2023-06-06",0.00608085059518988
"ncas","i02","708","2023-07-05",0.00100656772545505
"ncas","i02","708","2023-08-02",0.00156007735898121
"ncas","i02","708","2023-08-17",0.000623433578970262
"ncas","i02","708","2023-09-14",6.93212378063421e-05
"ncas","i02","708","2023-09-26",0.00126432069011239
"ncas","i02","708","2023-10-18",-0.0031514562840081
"ncas","i02","708","2024-03-13",-0.000433692659074703
"ncas","i02","708","2024-03-19",0.000109485353109402
"ncas","i02","708","2024-04-04",-9.32942813210695e-06
"ncas","i02","708","2024-04-09",0.00139997261820379
"ncas","i02","708","2024-04-15",0.00093217406131829
"ncas","i02","708","2024-04-22",0.00326128932938529
"ncas","i02","708","2024-04-25",0.0025607212857316
"ncas","i02","708","2024-05-01",0.000265861324014694
"ncas","i02","708","2024-05-03",0.00787853505680031
"ncas","i02","708","2024-05-06",0.000105587478023805
"ncas","i02","708","2024-05-09",0.00368366617381085
"ncas","i02","708","2024-05-23",0.0180659366376786
"ncas","i02","708","2024-05-30",0.000391780573278924
"ncas","i02","708","2024-06-04",0.00154265389354276
"ncas","i02","708","2024-06-06",0.0034065449627653
"ncas","i02","708","2024-06-11",-0.000945600184554269
"ncas","i02","708","2024-06-13",0.00186893730080026
"ncas","i02","708","2024-06-25",-0.00305024971427222
"ncas","i02","708","2024-06-26",0.00421015530570704
"ncas","i02","708","2024-07-01",0.00308694354950309
"ncas","i02","708","2024-07-03",0.00183145904866139
"ncas","i02","708","2024-07-09",-0.00254142305437758
"ncas","i02","708","2024-07-11",-4.90345797018655e-18
"ncas","i10","708","2024-07-17",0.000417652269223462
"ncas","i02","708","2024-07-19",6.88732535061639e-05
"ncas","i02","708","2024-07-25",0.0001558257360577
"ncas","i10","708","2024-07-30",-0.000662737722944041
"ncas","i02","708","2024-08-08",0.00312227758522295
"ncas","i02","708","2024-08-14",0.000793799386073627
"ncas","i02","708","2024-08-20",-0.00164596491396184
"ncas","i02","708","2024-08-30",-0.000271584926253993
"ncas","i02","708","2024-09-12",-0.00032633974760805
"ncas","i02","708","2024-09-24",0.000178209543447199
"ncas","i02","708","2024-10-08",0.000809461716067987
"ncas","i02","708","2024-11-04",-0.00188263375127602
"ncas","i02","709","2024-10-16",-0.003492880378154
"ncas","i02","801","2023-10-20",0.0092416675215371
"ncas","i02","801","2024-03-13",0.00255118141270806
"ncas","i02","801","2024-03-19",0.000412720445479128
"ncas","i02","801","2024-04-04",0.00185783442304104
"ncas","i02","801","2024-04-09",0.00272822655140343
"ncas","i02","801","2024-04-15",-4.02759531393732e-05
"ncas","i02","801","2024-04-22",2.92671835304063e-05
"ncas","i02","801","2024-05-01",0.000152382073382378
"ncas","i02","801","2024-05-03",0.00226577524853809
"ncas","i02","801","2024-05-06",0.0013948960232821
"ncas","i02","801","2024-05-09",-0.00053053977853847
"ncas","i02","801","2024-05-22",-0.00145164963076889
"ncas","i02","801","2024-05-23",0.00196652622765611
"ncas","i02","801","2024-05-30",0.000902865707150541
"ncas","i02","801","2024-06-04",0.000733418732246783
"ncas","i02","801","2024-06-06",-0.000589984052101056
"ncas","i02","801","2024-06-11",0.00800938359649598
"ncas","i02","801","2024-06-13",0.0030808730237673
"ncas","i02","801","2024-06-25",-0.00335581368367532
"ncas","i02","801","2024-06-26",0.00107347697990095
"ncas","i02","801","2024-07-01",-0.000811439372430823
"ncas","i02","801","2024-07-03",0.0048550053360362
"ncas","i02","801","2024-07-09",0.000122914358088594
"ncas","i02","801","2024-07-11",0.00471224172360176
"ncas","i10","801","2024-07-17",0.000697213374167096
"ncas","i02","801","2024-07-19",-0.00142937180170078
"ncas","i02","801","2024-07-25",-0.00124402314145515
"ncas","i10","801","2024-07-30",0.00258002177868546
"ncas","i02","801","2024-08-08",-0.00254314488571524
"ncas","i02","801","2024-08-14",-0.00171479123088922
"ncas","i02","801","2024-08-20",-0.00299186023862745
"ncas","i02","801","2024-08-30",-0.000976278368449928
"ncas","i02","801","2024-09-12",0.00764837480185987
"ncas","i02","801","2024-09-24",0.00224027826736335
"ncas","i02","801","2024-10-08",0.00349314297075144
"ncas","i02","801","2024-11-04",-0.00220820345854488
"ncas","i02","802","2023-09-26",-0.0010215660628556
"ncas","i02","802","2023-10-20",0.00123978268545237
"ncas","i02","803","2024-10-16",-0.00307193883057261
"ncas","i02","804","2023-09-26",-0.00310650013044337
"ncas","i02","804","2023-10-20",-0.00270743437385754
"ncas","i02","804","2024-05-01",4.48186870122611e-05
"ncas","i02","804","2024-05-22",-0.000379486075450263
"ncas","i02","804","2024-06-06",4.96660586759436e-05
"ncas","i02","804","2024-07-03",-0.000336763375910046
"ncas","i10","804","2024-07-17",0.00208871070069817
"ncas","i10","804","2024-07-30",0.0035684954472883
"ncas","i02","804","2024-08-08",-0.00231083821279215
"ncas","i02","804","2024-08-14",-0.00158257601916178
"ncas","i02","804","2024-08-30",0.000616861231338729
"ncas","i02","804","2024-09-24",0.0023637581718637
"ncas","i02","804","2024-10-08",0.00159699684335125
"ncas","i02","804","2024-11-04",0.000748555923518059
"ncas","i02","805","2023-04-13",-0.00655352135881955
"ncas","i02","805","2023-04-26",0.00592341672523324
"ncas","i02","805","2023-05-10",-0.000261877178875344
"ncas","i02","805","2023-05-23",-0.0051930113863298
"ncas","i02","805","2023-06-06",-0.00121925978768732
"ncas","i02","805","2023-07-05",5.45160408382495e-05
"ncas","i02","805","2023-07-20",-0.00459782264490623
"ncas","i02","805","2023-08-02",0.0065512462879481
"ncas","i02","805","2023-08-17",0.00187553985000155
"ncas","i02","805","2023-09-14",0.00722093547947797
"ncas","i02","805","2023-09-26",-0.00279071122904766
"ncas","i02","805","2023-10-20",0.00106186522477013
"ncas","i02","805","2024-03-13",0.00295212823612127
"ncas","i02","805","2024-03-19",4.45778118647917e-05
"ncas","i02","805","2024-04-04",3.87287610332626e-05
"ncas","i02","805","2024-04-09",0.00083764575391424
"ncas","i02","805","2024-04-15",-0.00130163173614609
"ncas","i02","805","2024-04-22",0.00155313816861114
"ncas","i02","805","2024-04-25",0.00195600039957514
"ncas","i02","805","2024-05-01",0.00483335626187056
"ncas","i02","805","2024-05-03",0.0009147282606663
"ncas","i02","805","2024-05-06",-0.000816529096339979
"ncas","i02","805","2024-05-09",0.00544693484825086
"ncas","i02","805","2024-05-22",0.0052422846828023
"ncas","i02","805","2024-05-23",0.015560738613273
"ncas","i02","805","2024-05-30",-0.00283121781032931
"ncas","i02","805","2024-06-04",0.00289295776257945
"ncas","i02","805","2024-06-06",0.000500790772315208
"ncas","i02","805","2024-06-11",-0.00254015803543562
"ncas","i02","805","2024-06-13",0.00282446142254037
"ncas","i02","805","2024-06-25",-0.00163323710894351
"ncas","i02","805","2024-06-26",0.000629607528117201
"ncas","i02","805","2024-07-01",0.000388346411935345
"ncas","i02","805","2024-07-03",-0.000140318073295845
"ncas","i02","805","2024-07-09",0.00380141705997484
"ncas","i02","805","2024-07-11",0.00537830942621683
"ncas","i10","805","2024-07-17",0.00066447854387573
"ncas","i02","805","2024-07-19",-0.00322811750336611
"ncas","i02","805","2024-07-25",0.000402047617342246
"ncas","i10","805","2024-07-30",-0.00344861733283102
"ncas","i02","805","2024-08-08",0.000342644436193166
"ncas","i02","805","2024-08-14",-0.00136799499776625
"ncas","i02","805","2024-08-20",-0.00178926922913458
"ncas","i02","805","2024-08-30",0.00182341938657578
"ncas","i02","805","2024-09-12",0.00245642699104431
"ncas","i02","805","2024-09-24",0.00372925260177649
"ncas","i02","805","2024-10-08",0.000229662795390427
"ncas","i02","805","2024-10-16",-0.000295764578355786
"ncas","i02","805","2024-11-04",-0.00111131914050308
"ncas","i02","806","2024-10-16",-0.00140455013168288
"ncas","i02","807","2023-04-26",-0.0024079771481594
"ncas","i02","807","2023-05-10",-0.000387141432867433
"ncas","i02","807","2023-06-06",-0.0013507272528956
"ncas","i02","807","2023-07-05",-0.00131628087174903
"ncas","i02","807","2023-07-20",-0.00350681388170813
"ncas","i02","807","2023-08-02",-0.00599077069986477
"ncas","i02","807","2023-08-17",0.00271872770548672
"ncas","i02","807","2023-09-14",0.00237445980357384
"ncas","i02","807","2023-09-26",0.00519164429399111
"ncas","i02","807","2023-10-20",-0.0059897064059791
"ncas","i02","808","2024-10-16",0.00364224195948279
"ncas","i02","809","2023-04-13",0.000381018683652343
"ncas","i02","809","2023-04-26",0.000127489034703605
"ncas","i02","809","2023-05-10",-0.000696854579161263
"ncas","i02","809","2023-05-23",0.000384668870626404
"ncas","i02","809","2023-06-06",0.000753145154533763
"ncas","i02","809","2023-07-05",0.00174476399172436
"ncas","i02","809","2023-07-20",0.00179237153953969
"ncas","i02","809","2023-08-02",0.00571912436019813
"ncas","i02","809","2023-08-17",0.00330098481420562
"ncas","i02","809","2023-09-14",0.00629904982509419
"ncas","i02","809","2023-09-26",-0.0106202937969449
"ncas","i02","809","2024-05-01",0.000243242977374414
"ncas","i02","809","2024-05-22",0.0195860346162425
"ncas","i02","809","2024-06-06",0.001287719004075
"ncas","i02","809","2024-07-03",0.00233127282097305
"ncas","i10","809","2024-07-17",0.00295862171215628
"ncas","i10","809","2024-07-30",-0.000511225415863186
"ncas","i02","809","2024-08-08",0.00150430575853957
"ncas","i02","809","2024-08-14",0.00077826776461968
"ncas","i02","809","2024-08-20",-0.000235863377127362
"ncas","i02","809","2024-08-30",-0.00129356413519033
"ncas","i02","809","2024-09-24",0.00352799727143836
"ncas","i02","809","2024-10-08",0.0013310658440484
"ncas","i02","809","2024-10-16",0.00154577989709793
"ncas","i02","809","2024-11-04",0.000270490732132806
"oreiManure","rosemount","101","2020-11-02",-0.00170260151005898
"oreiManure","rosemount","101","2020-11-05",-0.004118935364463
"oreiManure","rosemount","101","2020-11-19",0.00174040144390832
"oreiManure","rosemount","101","2021-04-05",0.00229178488925601
"oreiManure","rosemount","101","2021-04-22",-0.00144961592716712
"oreiManure","rosemount","101","2021-04-29",-4.34762464979722e-05
"oreiManure","rosemount","101","2021-05-18",-0.00967122275266328
"oreiManure","rosemount","101","2021-06-01",0.0234441179395142
"oreiManure","rosemount","101","2021-06-15",0.00976116529403761
"oreiManure","rosemount","101","2021-07-08",-0.00931878892040077
"oreiManure","rosemount","101","2021-07-16",0.0013205248855221
"oreiManure","rosemount","101","2021-09-10",-0.000631605737960637
"oreiManure","rosemount","101","2021-10-14",-0.00323689963008432
"oreiManure","rosemount","101","2021-10-25",0.00291874544581539
"oreiManure","rosemount","102","2020-11-02",0.00429704190633929
